"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","id","Umsatz","Warengruppe","KielerWoche","Wochentag","Feiertag","Art_des_Feiertags","Kreuzfahrtschiffe","Jahreszeit","Fussballspiel","Flohmarkt","Handballspiele","Ferien","RollingMean_temp","Diff_temp","RollingMean_wind","Diff_wind","RollingMean_bewoelkung","Diff_bewoelkung","Temperaturkategorie","Wettercode_imp","Wettercode_imp.1","Bewoelkung_imp"
2018-05-19,"6",17.8375,17.8375,"0",1805191,169.221578127274,1,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,14.85,0.0625,9,-1,NA,NA,"mittel",FALSE,FALSE,FALSE
2018-05-19,"6",15,15,"0",1805192,496.293121281773,2,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,14.7964285714286,0.116071428571429,8.71428571428571,-0.714285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2018-05-19,"6",17.8375,17.8375,"0",1805193,223.624171765277,3,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,14.8196428571429,0.0928571428571434,8.57142857142857,-0.571428571428571,NA,NA,"mittel",FALSE,FALSE,FALSE
2018-05-19,"6",15,15,"0",1805194,77.9819906254498,4,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,14.8428571428571,0.0696428571428562,8.42857142857143,-0.428571428571429,NA,NA,"mittel",FALSE,FALSE,FALSE
2018-05-19,"6",17.8375,17.8375,"0",1805195,325.731571782838,5,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,14.8660714285714,0.0464285714285708,8.28571428571429,-0.285714285714286,NA,NA,"mittel",FALSE,FALSE,FALSE
2018-05-20,"0",15,15,"5",1805201,107.80986732414,1,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,15.4589285714286,3.44107142857143,8.85714285714286,4.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-20,"0",17.8375,17.8375,"5",1805202,612.504912138074,2,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,16.0517857142857,2.84821428571428,9.42857142857143,3.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-20,"0",15,15,"5",1805203,305.100783157298,3,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,16.6214285714286,2.27857142857143,10.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-20,"0",17.8375,17.8375,"5",1805204,65.4187870817839,4,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,17.1910714285714,1.70892857142857,10.8571428571429,2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-20,"0",15,15,"5",1805205,330.380607140183,5,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,17.7607142857143,1.13928571428571,11.5714285714286,1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-22,"0",17.8375,17.8375,"5",1805221,156.307236988041,1,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.0482142857143,1.27678571428572,13.4285714285714,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-22,"0",15,15,"5",1805222,439.983048890548,2,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.2517857142857,1.07321428571429,13.4285714285714,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-22,"0",17.8375,17.8375,"5",1805223,191.073379157625,3,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.4553571428571,0.869642857142857,13.4285714285714,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-22,"0",15,15,"5",1805224,70.2272839676609,4,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.6589285714286,0.666071428571428,13.4285714285714,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-22,"0",17.8375,17.8375,"5",1805225,246.919595782246,5,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.8625,0.462499999999999,13.4285714285714,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-23,"0",15,15,"0",1805231,109.786783071564,1,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.0428571428571,0.11964285714286,13,-3,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-23,"0",17.8375,17.8375,"0",1805232,377.171736527627,2,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.2785714285714,-0.116071428571427,12.1428571428571,-2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-23,"0",15,15,"0",1805233,169.755098557206,3,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.2553571428571,-0.0928571428571416,11.7142857142857,-1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-23,"0",17.8375,17.8375,"0",1805234,73.4853551775741,4,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.2321428571429,-0.0696428571428562,11.2857142857143,-1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-23,"0",15,15,"0",1805235,261.987888413387,5,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.2089285714286,-0.0464285714285708,10.8571428571429,-0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-24,"0",17.8375,17.8375,"5",1805241,108.54624822638,1,0,"Donnerstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,20.2125,0.137499999999999,11.1428571428571,3.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-24,"0",15,15,"5",1805242,442.077053223315,2,0,"Donnerstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,20.2160714285714,0.133928571428573,11.4285714285714,3.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-24,"0",17.8375,17.8375,"5",1805243,211.514459288962,3,0,"Donnerstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,20.2428571428571,0.107142857142858,12.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-24,"0",15,15,"5",1805244,27.433725861826,4,0,"Donnerstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,20.2696428571429,0.0803571428571423,12.8571428571429,2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-24,"0",17.8375,17.8375,"5",1805245,282.324748821077,5,0,"Donnerstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,20.2964285714286,0.053571428571427,13.5714285714286,1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-25,"0",15,15,"5",1805251,123.517143533616,1,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.2410714285714,-0.466071428571432,14.4285714285714,1.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-25,"0",17.8375,17.8375,"5",1805252,434.548805085972,2,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.1857142857143,-0.410714285714288,15.2857142857143,0.714285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-25,"0",15,15,"5",1805253,247.21864973227,3,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.1035714285714,-0.328571428571429,15.4285714285714,0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-25,"0",17.8375,17.8375,"5",1805254,52.1670176955289,4,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.0214285714286,-0.246428571428574,15.5714285714286,0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-25,"0",15,15,"5",1805255,263.537547106143,5,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.9392857142857,-0.164285714285715,15.7142857142857,0.285714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-26,"0",17.8375,17.8375,"5",1805261,152.999422087259,1,0,"Samstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.8714285714286,0.00357142857142989,15.1428571428571,-4.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-26,"0",15,15,"5",1805262,576.159876838086,2,0,"Samstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.8035714285714,0.071428571428573,14.5714285714286,-3.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-26,"0",17.8375,17.8375,"5",1805263,311.407509119781,3,0,"Samstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.8178571428571,0.0571428571428569,13.8571428571429,-2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-26,"0",15,15,"5",1805264,85.097600524964,4,0,"Samstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.8321428571429,0.0428571428571445,13.1428571428571,-2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-26,"0",17.8375,17.8375,"5",1805265,256.302811541552,5,0,"Samstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.8464285714286,0.0285714285714285,12.4285714285714,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-27,"7",15,15,"20",1805271,99.6705421509629,1,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,19.3678571428571,-2.94285714285714,11.8571428571429,0.142857142857142,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-27,"7",17.8375,17.8375,"20",1805272,551.785889665344,2,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,18.8892857142857,-2.46428571428572,11.2857142857143,0.714285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-27,"7",15,15,"20",1805273,311.204724522649,3,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,18.3964285714286,-1.97142857142857,11.4285714285714,0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-27,"7",17.8375,17.8375,"20",1805274,87.1009984834016,4,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,17.9035714285714,-1.47857142857143,11.5714285714286,0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-27,"7",15,15,"20",1805275,296.455672065359,5,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,17.4107142857143,-0.985714285714284,11.7142857142857,0.285714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-28,"2",17.8375,17.8375,"5",1805281,157.41929138371,1,0,"Montag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,17.4589285714286,2.75357142857143,11.5714285714286,-1.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-28,"2",15,15,"5",1805282,327.612062095694,2,0,"Montag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,17.5071428571429,2.70535714285714,11.4285714285714,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-28,"2",17.8375,17.8375,"5",1805283,162.439462643652,3,0,"Montag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,18.0482142857143,2.16428571428571,11.1428571428571,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-28,"2",15,15,"5",1805284,37.9547198477045,4,0,"Montag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,18.5892857142857,1.62321428571428,10.8571428571429,-0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-28,"2",17.8375,17.8375,"5",1805285,249.516309840441,5,0,"Montag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.1303571428571,1.08214285714286,10.5714285714286,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-29,"0",15,15,"5",1805291,106.471684824603,1,0,"Dienstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,20.1357142857143,3.32678571428571,10.8571428571429,3.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-29,"0",17.8375,17.8375,"5",1805292,362.197879902027,2,0,"Dienstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,21.1410714285714,2.32142857142857,11.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-29,"0",15,15,"5",1805293,158.651320049942,3,0,"Dienstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,21.6053571428571,1.85714285714286,11.7142857142857,2.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-29,"0",17.8375,17.8375,"5",1805294,77.5184361046197,4,0,"Dienstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.0696428571429,1.39285714285714,12.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-29,"0",15,15,"5",1805295,245.468318245709,5,0,"Dienstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.5339285714286,0.928571428571427,12.8571428571429,1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-30,"1",17.8375,17.8375,"17",1805301,112.241407941627,1,0,"Mittwoch",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,22.9589285714286,0.228571428571431,13,-2,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-30,"1",15,15,"17",1805302,311.095499034225,2,0,"Mittwoch",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.3839285714286,-0.196428571428569,13.1428571428571,-2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-30,"1",17.8375,17.8375,"17",1805303,160.3217968442,3,0,"Mittwoch",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.3446428571429,-0.157142857142855,12.7142857142857,-1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-30,"1",15,15,"17",1805304,60.5240997148559,4,0,"Mittwoch",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.3053571428571,-0.117857142857144,12.2857142857143,-1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-30,"1",17.8375,17.8375,"17",1805305,259.960133518037,5,0,"Mittwoch",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.2660714285714,-0.0785714285714292,11.8571428571429,-0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-31,"0",15,15,"5",1805311,111.26691705832,1,0,"Donnerstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,23.0410714285714,-1.15357142857143,11.8571428571429,2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-31,"0",17.8375,17.8375,"5",1805312,365.992856392316,2,0,"Donnerstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.8160714285714,-0.928571428571431,11.8571428571429,2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-31,"0",15,15,"5",1805313,146.549349936418,3,0,"Donnerstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.6303571428571,-0.742857142857144,12.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-31,"0",17.8375,17.8375,"5",1805314,49.7546528574438,4,0,"Donnerstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.4446428571429,-0.557142857142857,12.7142857142857,1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-05-31,"0",15,15,"5",1805315,270.054824412474,5,0,"Donnerstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.2589285714286,-0.37142857142857,13.1428571428571,0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-01,"0",17.8375,17.8375,"5",1806011,171.352211320836,1,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,22,-0.625,13.2857142857143,-1.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-01,"0",15,15,"5",1806012,391.076358799694,2,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.7410714285714,-0.366071428571427,13.4285714285714,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-01,"0",17.8375,17.8375,"5",1806013,196.04793646865,3,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.6678571428571,-0.292857142857141,13.1428571428571,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-01,"0",15,15,"5",1806014,72.5548403923688,4,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.5946428571429,-0.219642857142858,12.8571428571429,-0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-01,"0",17.8375,17.8375,"5",1806015,299.63206566763,5,0,"Freitag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.5214285714286,-0.146428571428572,12.5714285714286,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-02,"1",15,15,"5",1806021,145.082493830242,1,0,"Samstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,21.6642857142857,1.22321428571428,12,-2,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-02,"1",17.8375,17.8375,"5",1806022,521.650312193202,2,0,"Samstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,21.8071428571429,1.08035714285714,11.4285714285714,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-02,"1",15,15,"5",1806023,258.202812224251,3,0,"Samstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.0232142857143,0.864285714285714,11.1428571428571,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-02,"1",17.8375,17.8375,"5",1806024,62.9124810333617,4,0,"Samstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.2392857142857,0.648214285714285,10.8571428571429,-0.857142857142858,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-02,"1",15,15,"5",1806025,340.519101625788,5,0,"Samstag",0,"Kein Feiertag",2,"Fruehling",0,0,0,0,22.4553571428571,0.432142857142857,10.5714285714286,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-03,"7",17.8375,17.8375,"0",1806031,78.971045287569,1,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,1,0,0,22.1553571428571,-2.88035714285714,10.1428571428571,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-03,"7",15,15,"0",1806032,464.730872024382,2,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,1,0,0,21.8553571428571,-2.58035714285714,9.71428571428571,-0.714285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-03,"7",17.8375,17.8375,"0",1806033,275.442535237438,3,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,1,0,0,21.3392857142857,-2.06428571428571,9.57142857142857,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-03,"7",15,15,"0",1806034,70.1967187196386,4,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,1,0,0,20.8232142857143,-1.54821428571429,9.42857142857143,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-03,"7",17.8375,17.8375,"0",1806035,240.282735776938,5,0,"Sonntag",0,"Kein Feiertag",2,"Fruehling",0,1,0,0,20.3071428571429,-1.03214285714286,9.28571428571429,-0.285714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-04,"5",15,15,"20",1806041,130.480133704068,1,0,"Montag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.7875,-0.537499999999998,9.85714285714286,4.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-04,"5",17.8375,17.8375,"20",1806042,343.426223803643,2,0,"Montag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.2678571428571,-0.0178571428571423,10.4285714285714,3.57142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-04,"5",15,15,"20",1806043,143.940547738714,3,0,"Montag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.2642857142857,-0.0142857142857125,11.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-04,"5",17.8375,17.8375,"20",1806044,89.2729377064413,4,0,"Montag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.2607142857143,-0.0107142857142861,11.8571428571429,2.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-04,"5",15,15,"20",1806045,255.7161632198,5,0,"Montag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.2571428571429,-0.00714285714285623,12.5714285714286,1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-05,"0",17.8375,17.8375,"5",1806051,149.0974286003,1,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.3178571428571,0.382142857142856,12.7142857142857,-2.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-05,"0",15,15,"5",1806052,356.788812174576,2,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.3785714285714,0.321428571428569,12.8571428571429,-2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-05,"0",17.8375,17.8375,"5",1806053,104.71280919176,3,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.4428571428571,0.257142857142856,12.2857142857143,-2.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-05,"0",15,15,"5",1806054,90.8643276697758,4,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.5071428571429,0.192857142857143,11.7142857142857,-1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-05,"0",17.8375,17.8375,"5",1806055,246.324696666008,5,0,"Dienstag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,19.5714285714286,0.12857142857143,11.1428571428571,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-06,"0",15,15,"5",1806061,125.51279931351,1,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,19.9857142857143,2.16428571428571,11.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-06,"0",17.8375,17.8375,"5",1806062,365.261136752151,2,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.4,1.75,11.1428571428571,2.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-06,"0",15,15,"5",1806063,143.24052446027,3,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,20.75,1.4,11.7142857142857,2.28571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-06,"0",17.8375,17.8375,"5",1806064,41.8644272812954,4,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.1,1.05,12.2857142857143,1.71428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-06,"0",15,15,"5",1806065,315.690602059227,5,0,"Mittwoch",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.45,0.699999999999999,12.8571428571429,1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-07,"0",17.8375,17.8375,"5",1806071,130.135052932173,1,0,"Donnerstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,22.0196428571429,1.66785714285714,12.8571428571429,-2.85714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2018-06-07,"0",15,15,"63",1806072,356.370930301431,2,0,"Donnerstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,22.5892857142857,1.09821428571429,12.8571428571429,-2.85714285714286,NA,NA,"hoch",TRUE,TRUE,FALSE
2018-06-07,"0",17.8375,17.8375,"65",1806073,140.663759746983,3,0,"Donnerstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,22.8089285714286,0.87857142857143,12.2857142857143,-2.28571428571429,NA,NA,"hoch",TRUE,TRUE,FALSE
2018-06-07,"0",15,15,"21",1806074,69.3795740364973,4,0,"Donnerstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,23.0285714285714,0.658928571428572,11.7142857142857,-1.71428571428571,NA,NA,"hoch",TRUE,TRUE,FALSE
2018-06-07,"0",17.8375,17.8375,"61",1806075,266.727369278352,5,0,"Donnerstag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,23.2482142857143,0.439285714285713,11.1428571428571,-1.14285714285714,NA,NA,"hoch",TRUE,TRUE,FALSE
2018-06-08,"0",15,15,"0",1806081,133.461558814522,1,0,"Freitag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.3321428571429,-0.594642857142855,10.4285714285714,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-08,"0",17.8375,17.8375,"0",1806082,325.485745267141,2,0,"Freitag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.4160714285714,-0.678571428571427,9.71428571428571,-0.714285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-08,"0",15,15,"0",1806083,164.132119777067,3,0,"Freitag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.2803571428571,-0.542857142857141,9.57142857142857,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-08,"0",17.8375,17.8375,"0",1806084,50.7535069920758,4,0,"Freitag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.1446428571429,-0.407142857142858,9.42857142857143,-0.428571428571429,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-08,"0",15,15,"0",1806085,232.592176274025,5,0,"Freitag",0,"Kein Feiertag",0,"Fruehling",0,0,0,0,23.0089285714286,-0.271428571428572,9.28571428571429,-0.285714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-09,"6",17.8375,17.8375,"61",1806091,196.77276590343,1,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,22.7839285714286,-0.671428571428571,8.85714285714286,-1.85714285714286,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-09,"6",15,15,"61",1806092,569.566954419399,2,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,22.5589285714286,-0.446428571428573,8.42857142857143,-1.42857142857143,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-09,"6",17.8375,17.8375,"61",1806093,258.693422948001,3,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,22.4696428571429,-0.357142857142858,8.14285714285714,-1.14285714285714,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-09,"6",15,15,"61",1806094,41.8883153042351,4,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,22.3803571428571,-0.267857142857142,7.85714285714286,-0.857142857142857,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-09,"6",17.8375,17.8375,"61",1806095,327.610879192418,5,0,"Samstag",0,"Kein Feiertag",4,"Fruehling",0,0,0,0,22.2910714285714,-0.178571428571427,7.57142857142857,-0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
2018-06-10,"7",15,15,"61",1806101,98.5728577636623,1,0,"Sonntag",0,"Kein Feiertag",1,"Fruehling",0,0,0,0,21.7714285714286,-2.67142857142857,7.42857142857143,0.571428571428571,NA,NA,"hoch",FALSE,FALSE,FALSE
